id ; type ; latitude ; longitude ; description ; title ; 
212ee87a3a ; 6 ; 49.64696834368841 ; 0.751666081054756 ; TOUR 1 ; LIVRAISON MERCREDI ; 
f366f02875 ; 6 ; 49.41656734818905 ; 1.202105534179756 ; TOUR 2 ; LIVRAISON MERCREDI ; 
ebd6ec8e16 ; 6 ; 49.46835724611042 ; 1.307848942382881 ; TOUR 2 ; LIVRAISON MERCREDI ; 
e48b1758b1 ; 6 ; 49.511176490168815 ; 1.733569157226631 ; TOUR 2 ; LIVRAISON MERCREDI ; 
018e4386c8 ; 6 ; 49.03585243819254 ; 1.916216862304756 ; TOUR 2 ; LIVRAISON MERCREDI ; 
80147be721 ; 6 ; 49.12130848728622 ; 1.902483952148506 ; TOUR 2 ; LIVRAISON MERCREDI ; 
cd56b2a691 ; 6 ; 49.430413107812136 ; 1.875018131836006 ; TOUR 2 ; LIVRAISON MERCREDI ; 
4a7baca08c ; 6 ; 49.391098819095824 ; 1.552294743164131 ; TOUR 2 ; LIVRAISON MERCREDI ; 
0e3153cf1a ; 6 ; 49.129020730680324 ; 2.1294536455078372 ; TOUR 2 ; LIVRAISON MERCREDI ; 
f762716944 ; 6 ; 49.34185405473346 ; 1.5076134814453246 ; TOUR 2 ; LIVRAISON MERCREDI ; 
df174cfef2 ; 6 ; 49.58212015660125 ; 0.9342093544921859 ; TOUR 1 ; LIVRAISON VENDREDI ; 
a7c3d075ba ; 6 ; 49.661299953153396 ; 0.7941336708984359 ; TOUR 1 ; LIVRAISON VENDREDI ; 
3ee0df006b ; 6 ; 49.49924421189248 ; 0.8435721474609359 ; TOUR 1 ; LIVRAISON VENDREDI ; 
51d11bb929 ; 6 ; 49.6861838463419 ; 0.3615470009765609 ; TOUR 1 ; LIVRAISON VENDREDI ; 
aa46e51c0c ; 6 ; 49.68796078011845 ; 0.4233450966796859 ; TOUR 1 ; LIVRAISON VENDREDI ; 
e966fd5ac7 ; 6 ; 49.68085265529444 ; 0.2255911904296859 ; TOUR 1 ; LIVRAISON VENDREDI ; 
2c2dfd12b2 ; 6 ; 49.60615459048374 ; 0.3162283974609359 ; TOUR 1 ; LIVRAISON VENDREDI ; 
c431f3d25c ; 6 ; 49.761646260376494 ; 0.7872672158203109 ; TOUR 1 ; LIVRAISON VENDREDI ; 
799d42f873 ; 6 ; 49.85735876308773 ; 0.8930106240234359 ; TOUR 1 ; LIVRAISON VENDREDI ; 
84f888bcc1 ; 6 ; 49.72171018178028 ; 1.044072635742186 ; TOUR 1 ; LIVRAISON VENDREDI ; 
